ELEM_POINT_ID,CODE,NOM,GENRE,GENRE_DESC,CATEGORIE,CATEGORIE_DESC,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,CODE_PARENT,CODE_PARENT_DESC,ADR_SECTEUR,BIEN_REFERENCE,GENRE_BOTA,ESPECE,VARIETE,STADEDEDEVELOPPEMENT,EQUIPE,REMARQUES,ANNEEDEPLANTATION,RAISONDEPLANTATION,TRAITEMENTCHENILLES,COURRIER,IDENTIFIANTPLU,TYPEIMPLANTATIONPLU,INTITULEPROTECTIONPLU,ANNEEABATTAGE,ESSOUCHEMENT,DIAMETREARBRE,CAUSEABATTAGE,COLLECTIVITE,GeoJSON
1884,ESP2288,ESP2288,VEG,VEGETATION,ESP01,Arbre,ESP151,Arbre de voirie,ESP871,R Esmonin Rond point à Blum,4,AR2288,Platanus,acerifolia,,Arbre adulte,,,1976,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.71836310415829,45.161100687314]}"
37390,ESP37694,ESP37694,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR37694,Pyrus,,,,,,2017,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70539862626997,45.1645869331168]}"
37385,ESP37689,ESP37689,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR37689,Robinia,pseudoacacia,,,,,2017,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70485007190437,45.1657057638281]}"
37384,ESP37688,ESP37688,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR37688,Robinia,pseudoacacia,,,,,2017,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70485190457966,45.1657260966937]}"
37383,ESP37687,ESP37687,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR37687,,,,,,,2017,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70499147939164,45.1659370576901]}"
34891,ESP36356,ESP36356,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR36356,Acer,grosseri,Hersii,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70549975167764,45.1660349742443]}"
34890,ESP36355,ESP36355,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR36355,Acer,grosseri,Hersii,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70546805315755,45.1660999412629]}"
34889,ESP36354,ESP36354,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR36354,Acer,grosseri,Hersii,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70539249220339,45.1661358852082]}"
34873,ESP36342,ESP36342,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR36342,Zelkova,serrata,,Arbre jeune,,,2015,Nouveau,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70536668399104,45.1643875617434]}"
35641,ESP36780,ESP36780,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR36780,Parrotia,persica,,Arbre jeune,,,2008,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70572293543761,45.1639700171409]}"
9699,ESP13997,ESP13997,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13997,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73933005445608,45.1751961431929]}"
9697,ESP13996,ESP13996,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13996,Fagus,sylvatica,Purpurea,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7386001243011,45.175010457774]}"
9693,ESP13994,ESP13994,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13994,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73898657353545,45.1747696964646]}"
9690,ESP13992,ESP13992,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13992,Acer,negundo,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73881887057557,45.1752896167029]}"
9688,ESP13991,ESP13991,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13991,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73887883040166,45.1753485495025]}"
9686,ESP13990,ESP13990,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR13990,Magnolia,grandiflora,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73815932712721,45.1751558925852]}"
5917,ESP12547,ESP12547,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12547,Taxus,baccata,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73967843526745,45.1745631544523]}"
5915,ESP12546,ESP12546,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12546,Fagus,sylvatica,Purpurea,Arbre vieillissant,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73861673126362,45.1749799194982]}"
5913,ESP12545,ESP12545,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12545,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73887953601366,45.1749966146445]}"
5909,ESP12543,ESP12543,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12543,Alnus,cordata,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73897512861143,45.1755473690793]}"
5908,ESP12542,ESP12542,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12542,Alnus,cordata,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73903094843654,45.1755526708299]}"
6227,ESP12052,ESP12052,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR12052,Picea,abies,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73835861043196,45.1751434116442]}"
5919,ESP11213,ESP11213,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR11213,Picea,abies,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73916524871981,45.1747529539005]}"
5918,ESP11212,ESP11212,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR11212,Taxus,baccata,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73958306112827,45.1746153734736]}"
24549,ESP8297,ESP8297,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR8297,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7392071589504,45.1752260233239]}"
24515,ESP8290,ESP8290,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR8290,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73902334165985,45.174751610467]}"
28214,ESP7811,ESP7811,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR7811,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73949099311403,45.1750852651697]}"
28187,ESP7804,ESP7804,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR7804,Fraxinus,excelsior,,Arbre vieillissant,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73950023736647,45.1750299640124]}"
20827,ESP7167,ESP7167,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR7167,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73937702366926,45.1750979546588]}"
20822,ESP7166,ESP7166,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR7166,Acer,negundo,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73881434808149,45.1752666956297]}"
20818,ESP7165,ESP7165,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR7165,Magnolia,grandiflora,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73833356791869,45.1754098781564]}"
17167,ESP6406,ESP6406,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR6406,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73924102395489,45.1752281848123]}"
17128,ESP6398,ESP6398,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR6398,Cupressus,arizonica,Glauca,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73799018121695,45.1751712383432]}"
17123,ESP6397,ESP6397,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR6397,Sequoiadendron,giganteum,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73898971635325,45.1749539500596]}"
13497,ESP4414,ESP4414,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR4414,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73937003257044,45.174878161991]}"
13493,ESP4413,ESP4413,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR4413,Fagus,sylvatica,Purpurea,Arbre vieillissant,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73858520903036,45.1749765855376]}"
10020,ESP3874,ESP3874,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3874,Pyrus,calleryana,,Arbre adulte,,,1995,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73821251577202,45.1753705320939]}"
9698,ESP3794,ESP3794,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3794,Pinus,nigra,,Arbre adulte,,,1966,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73952229083997,45.1748912692517]}"
9694,ESP3792,ESP3792,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3792,Taxus,baccata,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73895768517076,45.1747938646813]}"
9689,ESP3790,ESP3790,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3790,Betula,verrucosa,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7388511971314,45.1753765532118]}"
9687,ESP3789,ESP3789,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3789,Fraxinus,excelsior,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73907380780698,45.1753305419944]}"
5920,ESP3530,ESP3530,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP878,Parc Soulage,4,AR3530,Tilia,platyphyllos,,Arbre adulte,,,1966,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.73942093461473,45.1747143995637]}"
13319,ESP30534,ESP30534,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR30534,Acer,pseudoplatanus,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70524140613886,45.1651294764099]}"
24331,ESP30356,ESP30356,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR30356,Tilia,tomentosa,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70548403189495,45.166344423034]}"
27993,ESP30089,ESP30089,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR30089,Acer,platanoides,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70529437844866,45.1648666778173]}"
21227,ESP29905,ESP29905,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR29905,Cedrus,deodara,,Arbre adulte,,,1970,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70499841567886,45.1658011507476]}"
21222,ESP29904,ESP29904,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR29904,Liriodendron,tulipifera,,Arbre jeune,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70480267137846,45.1640632739242]}"
24999,ESP29540,ESP29540,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR29540,Acer,pseudoplatanus,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70530040780145,45.1635514082782]}"
6331,ESP29459,ESP29459,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR29459,Pinus,sylvestris,,Arbre adulte,,,1970,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70487317056186,45.1650615150655]}"
20608,ESP29410,ESP29410,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR29410,Populus,alba,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70652330233381,45.1633827140318]}"
16948,ESP28809,ESP28809,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR28809,Celtis,australis,,Arbre jeune,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70514639329878,45.1635698726292]}"
16945,ESP28808,ESP28808,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR28808,Cedrus,deodara,,Arbre adulte,,,1970,,Moyenne,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70548545907794,45.1664102268889]}"
28614,ESP27394,ESP27394,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR27394,Acer,platanoides,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70543920075412,45.164436642273]}"
28612,ESP27393,ESP27393,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR27393,Tilia,cordata,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70497778872235,45.1642168613089]}"
28611,ESP27392,ESP27392,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR27392,Tilia,cordata,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70493250154657,45.1641271310865]}"
21263,ESP26789,ESP26789,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26789,Picea,abies,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70569108595332,45.1638420984431]}"
21258,ESP26788,ESP26788,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26788,Celtis,australis,,Arbre adulte,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70497134599876,45.1639470751606]}"
2573,ESP26734,ESP26734,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26734,Picea,abies,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70570435093905,45.163806927583]}"
2567,ESP26733,ESP26733,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26733,Celtis,australis,,Arbre adulte,,,2009,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70508196885299,45.1638900215907]}"
2563,ESP26732,ESP26732,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26732,Populus,nigra,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70528360184461,45.1668052447427]}"
2529,ESP26724,ESP26724,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26724,Celtis,australis,,Arbre adulte,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70485235391213,45.1640286666783]}"
28609,ESP26706,ESP26706,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26706,Acer,platanoides,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70592348742859,45.1637714494494]}"
28607,ESP26705,ESP26705,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26705,Thuja,,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70531138386453,45.1639261436931]}"
28605,ESP26704,ESP26704,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26704,Sorbus,aria,,,,,2011,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70548680632633,45.1631882213924]}"
28603,ESP26703,ESP26703,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26703,Picea,abies,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70519252468003,45.1665445733143]}"
28601,ESP26702,ESP26702,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26702,Populus,alba,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7049897446347,45.1664037608934]}"
28599,ESP26701,ESP26701,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26701,Acer,negundo,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7055743430386,45.1666402363024]}"
28564,ESP26683,ESP26683,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26683,Sophora,japonica,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70507861936523,45.1661599414245]}"
28562,ESP26682,ESP26682,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26682,Pinus,nigra,Austriaca,Arbre adulte,,,1970,,Haute,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70502140581553,45.1649776182005]}"
28561,ESP26681,ESP26681,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26681,Robinia,pseudoacacia,,,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70487513351001,45.1632619797338]}"
21226,ESP26338,ESP26338,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26338,Ginkgo,biloba,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70487623552977,45.1658741264916]}"
21221,ESP26337,ESP26337,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR26337,Fagus,sylvatica,Purpurea,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70503914950983,45.1652499946508]}"
10173,ESP25116,ESP25116,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR25116,Acer,cappadocicum,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70567282270154,45.1640282494299]}"
10168,ESP25115,ESP25115,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR25115,Acer,pseudoplatanus,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70526794149695,45.1636172751728]}"
10164,ESP25114,ESP25114,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR25114,Acer,campestre,,,,,2011,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.7058914973176,45.1631422627747]}"
10125,ESP25105,ESP25105,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR25105,Ginkgo,biloba,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70488307333762,45.1659835203952]}"
10120,ESP25104,ESP25104,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR25104,Robinia,pseudoacacia,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70480051675893,45.1652394520627]}"
17597,ESP24925,ESP24925,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24925,Sorbus,aria,,,,,2011,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70553845435964,45.1631854166109]}"
17595,ESP24924,ESP24924,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24924,Acer,saccharinum,Wierii,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70566611027716,45.1666444226915]}"
17593,ESP24923,ESP24923,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24923,Acer,saccharinum,Wierii,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70565293709946,45.1666125569673]}"
17591,ESP24922,ESP24922,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24922,Populus,nigra,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70537294691538,45.1667455654171]}"
17589,ESP24921,ESP24921,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24921,Liquidambar,styraciflua,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70506955974022,45.1656757391529]}"
16944,ESP24767,ESP24767,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24767,Acer,pseudoplatanus,,Arbre adulte,,,1970,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70522823950621,45.1652202597607]}"
17551,ESP24610,ESP24610,VEG,VEGETATION,ESP01,Arbre,ESP174,Arbre d'espaces ouverts,ESP872,Pc Ch Elysés Ouest,3,AR24610,Tilia,cordata,,Arbre jeune,,,2006,,,,,,,,,,,Ville de Grenoble,"{""type"":""Point"",""coordinates"":[5.70475663827368,45.1643551072819]}"
